Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Shipping_Days,Revenue,Profit_Margin,Cost,Has_Discount,Order_Year,Order_Month,Order_Quarter,Order_DayOfWeek,Order_YearMonth,Order_Size,Profit_Category
4271,CA-2015-166975,2015-11-26,2015-11-30,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Jackson,Tennessee,38301,South,Cassandra Brandow,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Not,692.472,11,0.2,190.4298,4,692.472,27.500000000000004,502.0422,1,2015,11,4,Thursday,2015-11,Bulk,Profitable
4272,CA-2016-123806,2016-11-24,2016-11-27,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Baltimore,Maryland,21215,East,Chuck Magee,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Not,207.76,4,0.0,85.1816,3,207.76,41.0,122.57839999999999,0,2016,11,4,Thursday,2016-11,Medium,Profitable
4273,US-2017-158505,2017-07-21,2017-07-21,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,84107,West,Anna Andreadi,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,Not,71.928,9,0.2,6.2937,0,71.928,8.75,65.6343,1,2017,7,3,Friday,2017-07,Large,Profitable
4274,US-2017-158505,2017-07-21,2017-07-21,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,84107,West,Anna Andreadi,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",Not,25.99,1,0.0,7.5371,0,25.99,28.999999999999996,18.4529,0,2017,7,3,Friday,2017-07,Small,Profitable
4275,CA-2015-142692,2015-10-23,2015-10-28,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,Not,3.592,1,0.2,1.1225,5,3.592,31.25,2.4695,1,2015,10,4,Friday,2015-10,Small,Profitable
4276,CA-2015-123456,2015-09-07,2015-09-07,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Not,48.632,2,0.8,-121.58,0,48.632,-250.0,170.212,1,2015,9,3,Monday,2015-09,Small,Loss
4277,CA-2017-151358,2017-08-18,2017-08-22,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,Not,323.1,2,0.0,61.389,4,323.1,19.0,261.711,0,2017,8,3,Friday,2017-08,Small,Profitable
4278,US-2016-107440,2016-04-16,2016-04-20,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,8701,East,Chuck Magee,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",Not,9099.93,7,0.0,2365.9818,4,9099.93,26.0,6733.948200000001,0,2016,4,2,Saturday,2016-04,Large,Profitable
4279,US-2016-107440,2016-04-16,2016-04-20,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,8701,East,Chuck Magee,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,Not,9.96,2,0.0,3.2868,4,9.96,32.99999999999999,6.673200000000001,0,2016,4,2,Saturday,2016-04,Small,Profitable
4280,US-2016-107440,2016-04-16,2016-04-20,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,8701,East,Chuck Magee,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,Not,25.3,5,0.0,11.891,4,25.3,47.0,13.409,0,2016,4,2,Saturday,2016-04,Medium,Profitable
4281,CA-2014-166989,2014-11-14,2014-11-18,Standard Class,RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East,Chuck Magee,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Not,11.36,2,0.0,5.2256,4,11.36,46.0,6.134399999999999,0,2014,11,4,Friday,2014-11,Small,Profitable
4282,CA-2014-166989,2014-11-14,2014-11-18,Standard Class,RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East,Chuck Magee,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",Not,69.264,2,0.1,14.6224,4,69.264,21.111111111111114,54.6416,1,2014,11,4,Friday,2014-11,Small,Profitable
4283,CA-2014-103100,2014-12-20,2014-12-23,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,Kelly Williams,OFF-LA-10003720,Office Supplies,Labels,Avery 487,Not,3.69,1,0.0,1.7343,3,3.69,47.0,1.9557,0,2014,12,4,Saturday,2014-12,Small,Profitable
4284,CA-2014-103100,2014-12-20,2014-12-23,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,Kelly Williams,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,Not,1103.97,3,0.0,496.7865,3,1103.97,44.99999999999999,607.1835000000001,0,2014,12,4,Saturday,2014-12,Medium,Profitable
4285,CA-2015-105690,2015-11-21,2015-11-26,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,Kelly Williams,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Not,246.1328,2,0.32,-76.0116,5,246.1328,-30.88235294117647,322.1444,1,2015,11,4,Saturday,2015-11,Small,Loss
4286,CA-2015-105690,2015-11-21,2015-11-26,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,Kelly Williams,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Not,11.696,2,0.2,3.9474,5,11.696,33.75,7.7486,1,2015,11,4,Saturday,2015-11,Small,Profitable
4287,CA-2015-105690,2015-11-21,2015-11-26,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,Kelly Williams,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,Not,439.992,1,0.2,164.997,5,439.992,37.5,274.995,1,2015,11,4,Saturday,2015-11,Small,Profitable
4288,CA-2017-127516,2017-12-28,2018-03-01,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,Not,64.784,1,0.2,-12.9568,63,64.784,-20.0,77.74080000000001,1,2017,12,4,Thursday,2017-12,Small,Loss
4289,US-2015-117184,2015-05-17,2015-05-21,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,Not,33.28,5,0.8,-49.92,4,33.28,-150.0,83.2,1,2015,5,2,Sunday,2015-05,Medium,Loss
4290,US-2015-117184,2015-05-17,2015-05-21,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,Not,14.088,3,0.2,4.9308,4,14.088,35.0,9.1572,1,2015,5,2,Sunday,2015-05,Medium,Profitable
4291,CA-2017-102407,2017-09-12,2017-12-13,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-AR-10000122,Office Supplies,Art,Newell 314,Not,11.16,2,0.0,2.79,92,11.16,25.0,8.370000000000001,0,2017,9,3,Tuesday,2017-09,Small,Profitable
4292,CA-2017-102407,2017-09-12,2017-12-13,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,Not,896.328,9,0.2,22.4082,92,896.328,2.5,873.9198,1,2017,9,3,Tuesday,2017-09,Large,Profitable
4293,CA-2017-102407,2017-09-12,2017-12-13,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,Not,189.0,1,0.0,68.04,92,189.0,36.00000000000001,120.96,0,2017,9,3,Tuesday,2017-09,Small,Profitable
4294,CA-2017-130967,2017-10-03,2017-10-03,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),Not,53.982,3,0.4,-10.7964,0,53.982,-20.0,64.7784,1,2017,10,4,Tuesday,2017-10,Medium,Loss
4295,CA-2017-101581,2017-10-22,2017-10-27,Standard Class,DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,97756,West,Anna Andreadi,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,Not,177.225,5,0.5,-120.513,5,177.225,-68.0,297.738,1,2017,10,4,Sunday,2017-10,Medium,Loss
4296,CA-2017-169124,2017-03-07,2017-10-07,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Citrus Heights,California,95610,West,Anna Andreadi,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Not,129.39,3,0.0,54.3438,214,129.39,42.00000000000001,75.04619999999998,0,2017,3,1,Tuesday,2017-03,Medium,Profitable
4297,CA-2017-117261,2017-04-09,2017-10-09,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",Not,54.32,4,0.0,0.5432,183,54.32,1.0,53.7768,0,2017,4,2,Sunday,2017-04,Medium,Profitable
4298,CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,Cassandra Brandow,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,Not,4367.896,13,0.2,327.5922,3,4367.896,7.5,4040.3037999999997,1,2017,8,3,Wednesday,2017-08,Bulk,Profitable
4299,CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,Cassandra Brandow,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Not,49.568,2,0.2,15.49,3,49.568,31.25,34.077999999999996,1,2017,8,3,Wednesday,2017-08,Small,Profitable
4300,CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,Cassandra Brandow,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Not,161.376,6,0.2,12.1032,3,161.376,7.5,149.27280000000002,1,2017,8,3,Wednesday,2017-08,Large,Profitable
4301,CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,Cassandra Brandow,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Not,2.784,2,0.2,0.4176,3,2.784,15.000000000000002,2.3663999999999996,1,2017,8,3,Wednesday,2017-08,Small,Profitable
4302,CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,Cassandra Brandow,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Not,8.72,5,0.2,2.943,3,8.72,33.75,5.777000000000001,1,2017,8,3,Wednesday,2017-08,Medium,Profitable
4303,CA-2014-123253,2014-08-22,2014-08-25,Second Class,DE-13255,Deanra Eno,Home Office,United States,Lakewood,Ohio,44107,East,Chuck Magee,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,Yes,3.912,1,0.2,1.0269,3,3.912,26.25,2.8851,1,2014,8,3,Friday,2014-08,Small,Profitable
4304,CA-2016-121601,2016-04-10,2016-04-10,Same Day,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,75056,Central,Kelly Williams,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,Not,59.752,7,0.2,19.4194,0,59.752,32.49999999999999,40.3326,1,2016,4,2,Sunday,2016-04,Large,Profitable
4305,CA-2014-162278,2014-10-26,2014-10-30,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,Not,63.92,4,0.0,3.196,4,63.92,5.0,60.724000000000004,0,2014,10,4,Sunday,2014-10,Medium,Profitable
4306,CA-2014-162278,2014-10-26,2014-10-30,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,TEC-PH-10000526,Technology,Phones,Vtech CS6719,Not,383.96,5,0.2,38.396,4,383.96,10.0,345.56399999999996,1,2014,10,4,Sunday,2014-10,Medium,Profitable
4307,CA-2016-161095,2016-06-28,2016-06-28,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,Not,7.752,3,0.2,2.8101,0,7.752,36.25,4.9419,1,2016,6,2,Tuesday,2016-06,Medium,Profitable
4308,CA-2016-161095,2016-06-28,2016-06-28,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,Not,33.568,2,0.2,11.7488,0,33.568,35.0,21.8192,1,2016,6,2,Tuesday,2016-06,Small,Profitable
4309,CA-2014-125829,2014-04-11,2014-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,Not,666.344,7,0.2,66.6344,214,666.344,10.0,599.7096,1,2014,4,2,Friday,2014-04,Large,Profitable
4310,CA-2014-125829,2014-04-11,2014-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Not,573.728,4,0.2,-64.5444,214,573.728,-11.25,638.2724,1,2014,4,2,Friday,2014-04,Medium,Loss
4311,CA-2014-125829,2014-04-11,2014-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,Not,21.936,3,0.2,8.226,214,21.936,37.50000000000001,13.709999999999999,1,2014,4,2,Friday,2014-04,Medium,Profitable
4312,CA-2014-125829,2014-04-11,2014-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,Not,19.44,3,0.0,9.3312,214,19.44,48.00000000000001,10.1088,0,2014,4,2,Friday,2014-04,Medium,Profitable
4313,CA-2014-125829,2014-04-11,2014-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,Not,447.968,4,0.2,139.99,214,447.968,31.25,307.978,1,2014,4,2,Friday,2014-04,Medium,Profitable
4314,CA-2014-123127,2014-08-09,2014-12-09,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Long Beach,New York,11561,East,Chuck Magee,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Not,16.78,2,0.0,4.195,122,16.78,25.0,12.585,0,2014,8,3,Saturday,2014-08,Small,Profitable
4315,CA-2015-115945,2015-06-25,2015-06-25,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,Not,20.96,2,0.0,5.24,0,20.96,25.0,15.72,0,2015,6,2,Thursday,2015-06,Small,Profitable
4316,CA-2015-115945,2015-06-25,2015-06-25,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",Not,88.752,3,0.2,27.735,0,88.752,31.25,61.016999999999996,1,2015,6,2,Thursday,2015-06,Medium,Profitable
4317,CA-2015-115945,2015-06-25,2015-06-25,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,Not,304.23,3,0.0,9.1269,0,304.23,2.9999999999999996,295.10310000000004,0,2015,6,2,Thursday,2015-06,Medium,Profitable
4318,CA-2015-136735,2015-07-26,2015-07-26,Standard Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,Not,167.86,2,0.0,78.8942,0,167.86,47.0,88.96580000000002,0,2015,7,3,Sunday,2015-07,Small,Profitable
4319,US-2017-136189,2017-07-12,2017-11-12,Standard Class,DC-13285,Debra Catini,Consumer,United States,Richmond,Virginia,23223,South,Cassandra Brandow,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,Not,82.38,6,0.0,25.5378,123,82.38,31.000000000000007,56.84219999999999,0,2017,7,3,Wednesday,2017-07,Large,Profitable
4320,CA-2014-152345,2014-12-29,2015-03-01,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,Anna Andreadi,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,Yes,23.976,3,0.2,-5.6943,62,23.976,-23.75,29.670299999999997,1,2014,12,4,Monday,2014-12,Medium,Loss
4321,CA-2014-152345,2014-12-29,2015-03-01,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,Anna Andreadi,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Yes,33.29,1,0.0,7.9896,62,33.29,24.000000000000004,25.3004,0,2014,12,4,Monday,2014-12,Small,Profitable
4322,US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,Chuck Magee,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,Not,14.952,2,0.7,-11.9616,5,14.952,-80.0,26.913600000000002,1,2015,2,1,Saturday,2015-02,Small,Loss
4323,US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,Chuck Magee,TEC-PH-10002834,Technology,Phones,Google Nexus 5,Not,323.982,3,0.4,-80.9955,5,323.982,-25.0,404.9775,1,2015,2,1,Saturday,2015-02,Medium,Loss
4324,US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,Chuck Magee,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,Not,2.286,2,0.7,-1.6764,5,2.286,-73.33333333333333,3.9623999999999997,1,2015,2,1,Saturday,2015-02,Small,Loss
4325,US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,Chuck Magee,OFF-AR-10004999,Office Supplies,Art,Newell 315,Not,14.352,3,0.2,0.897,5,14.352,6.25,13.455,1,2015,2,1,Saturday,2015-02,Medium,Profitable
4326,US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,Chuck Magee,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,Not,71.976,3,0.2,0.8997,5,71.976,1.25,71.0763,1,2015,2,1,Saturday,2015-02,Medium,Profitable
4327,CA-2016-153346,2016-01-25,2016-01-27,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,New Jersey,7060,East,Chuck Magee,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",Not,9.21,3,0.0,2.3025,2,9.21,25.0,6.907500000000001,0,2016,1,1,Monday,2016-01,Medium,Profitable
4328,CA-2016-153346,2016-01-25,2016-01-27,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,New Jersey,7060,East,Chuck Magee,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Not,18.0,5,0.0,8.28,2,18.0,46.0,9.72,0,2016,1,1,Monday,2016-01,Medium,Profitable
4329,CA-2017-118360,2017-01-04,2017-07-04,Standard Class,JC-15775,John Castell,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Not,42.93,9,0.0,19.3185,181,42.93,45.0,23.6115,0,2017,1,1,Wednesday,2017-01,Large,Profitable
4330,CA-2017-149853,2017-03-10,2017-09-10,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012,South,Cassandra Brandow,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,Not,15.552,3,0.2,5.4432,184,15.552,35.0,10.108799999999999,1,2017,3,1,Friday,2017-03,Medium,Profitable
4331,CA-2017-149853,2017-03-10,2017-09-10,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012,South,Cassandra Brandow,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,Not,17.92,5,0.2,1.12,184,17.92,6.25,16.8,1,2017,3,1,Friday,2017-03,Medium,Profitable
4332,CA-2017-107909,2017-01-09,2017-06-09,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West,Anna Andreadi,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Not,19.99,1,0.0,6.7966,151,19.99,34.0,13.193399999999999,0,2017,1,1,Monday,2017-01,Small,Profitable
4333,CA-2017-107909,2017-01-09,2017-06-09,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West,Anna Andreadi,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,Not,22.92,5,0.2,8.022,151,22.92,35.0,14.898000000000001,1,2017,1,1,Monday,2017-01,Medium,Profitable
4334,CA-2015-112375,2015-12-21,2015-12-27,Standard Class,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114,South,Cassandra Brandow,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,Not,50.88,6,0.2,14.628,6,50.88,28.749999999999996,36.252,1,2015,12,4,Monday,2015-12,Large,Profitable
4335,CA-2015-112375,2015-12-21,2015-12-27,Standard Class,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114,South,Cassandra Brandow,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Not,27.312,2,0.2,9.2178,6,27.312,33.75,18.0942,1,2015,12,4,Monday,2015-12,Small,Profitable
